_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult
46477308,Y,,,Updated,Y,,Renault.MEGANE.MS1.2023.1600 CC.CVT.WHITE.BEIGE.9788.DEALER WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,WHITE,Saloon,Renault,,N,2023-09-17T08:00:22.469Z,2023-09-17 00:00:00.0,Y,1033,NSC,False,nan,Renault ,,,  1.6 L,PETROL,BEIGE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/VF1LRRDX1PF070210,,1142,WHITE,46477308,URVF1LRRDX1PF070210-1,Y,,2024-07-02 01:30:38.0,,,Renault,Y,,9788,MEGANE,Megane Sedan,2023,2023,Y,,,4,16,5,,,Y,Y,,Y,,,,,,,,RETAIL,,VF1LRRDX1PF070210,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/VF1LRRDX1PF070210_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:16.559Z,Y,2WD,,Sedan,Used Car Dept. - Szr,69900,70210,,YES,WHITE,SALOON,RENAULT,Renault Megane Sedan,MEGANE SEDAN,BEIGE,,True,14.30615164520744,59900.0,SPECIAL OFFER,46477308,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Renault', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1142', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '9788', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Megane Sedan', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'VF1LRRDX1PF070210', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '69900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '70210', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46441127,,,,Updated,,,Renault.MEGANE.MS6.2020.2000 CC.A/T.GRAY.BEIGE.80066.CPO WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Available,,,GRAY,Saloon,Renault,,,2023-07-14T00:00:24.766Z,2023-07-11 00:00:00.0,,687,AWRNEW,False,nan,Renault ,,,  2.0 L,PETROL,BEIGE,,PETROL,,NO_IMAGE_AVAILABLE,https://ik.imagekit.io/ct2r6oxbcn/VF1LRRCX4LR554527,,848,GRAY,46441127,URVF1LRRCX4LR554527-1,,,2024-07-02 01:30:38.0,,,Renault,Y,,80066,MEGANE,Megane Sedan,2020,2020,,,,4,16,5,,,,,,,,,,,,,,RETAIL,,VF1LRRCX4LR554527,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/VF1LRRCX4LR554527_0.jpg,A/T,,,BEIGE,FABRIC,2024-07-02T20:00:16.531Z,,2WD,,Sedan,Used Car Dept. - Awir,51900,54527,,YES,GRAY,SALOON,RENAULT,Renault Megane Sedan,MEGANE SEDAN,BEIGE,,True,19.26782273603083,41900.0,SPECIAL OFFER,46441127,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GRAY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Renault', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '80066', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Megane Sedan', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'VF1LRRCX4LR554527', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '51900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '54527', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '848', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}}"
46509554,Y,,,Updated,Y,,Volkswagen.TERAMONT.TREND LINE.2021.3600 CC.A/T.GRAY.BLACK.54384.AUTOTRUST WARRANTY.28-OCT-2024.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,,Y,GRAY,SUV,Volkswagen,,,2023-11-26T00:00:17.760Z,2023-11-26 00:00:00.0,Y,2505,,False,nan,Volkswagen ,,,  3.6 L,PETROL,BLACK,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/WVGAE1CA6MC609142,,2040,GRAY,46509554,UVWVGAE1CA6MC609142-1,Y,,2024-07-02 01:30:39.0,,,Volkswagen,Y,,54384,TERAMONT,Teramont,2021,2021,Y,,,5,18,7,,,,Y,,Y,Y,,,,,,Y,RETAIL,,WVGAE1CA6MC609142,Y,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/WVGAE1CA6MC609142_0.jpg,A/T,,,BLACK,FABRIC,2024-07-02T20:00:16.706Z,,4WD,,SUV,Used Car Dept. - Shj MBZ,124900,09142,28-OCT-2024,YES,GRAY,SUV,VOLKSWAGEN,Volkswagen Teramont,TERAMONT,BLACK,,True,8.007205764611689,114899.0,SPECIAL OFFER,46509554,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GRAY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Volkswagen', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2040', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '54384', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Teramont', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'WVGAE1CA6MC609142', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '124900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '09142', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46551527,Y,,,Updated,Y,,ABARTH.595.Competizione.2022.1400.A/T.YELLOW.BLACK.31558 KMS.OEM WARRANTY.20-DEC-2026,NXT Pre Owned Cars SZR,1,,Y,Available,,,YELLOW,Hatchback,Abarth,,N,2024-01-18T00:00:18.516Z,2024-01-13 00:00:00.0,Y,7423,,False,nan,ABARTH ,N,N,  1.4 L,PETROL,BLACK,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/ZFABF13H4NJF76412,,1566,YELLOW,46551527,UAZFABF13H4NJF76412-2,Y,,2024-07-02 01:30:31.0,,N,Abarth,N,N,31558,595,595,2022,2022,,Y,,2,16,4,,N,N,Y,,Y,,,,,,,N,RETAIL,,ZFABF13H4NJF76412,N,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/ZFABF13H4NJF76412_0.jpg,A/T,,,BLACK,FABRIC,2024-07-02T20:00:17.377Z,,2WD,,Hatchback,NXT Pre Owned Cars SZR,95900,76412,20-DEC-2026,YES,YELLOW,HATCHBACK,ABARTH,Abarth 595,595,BLACK,Y,True,15.642335766423358,80899.0,SPECIAL OFFER,46551527,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'YELLOW', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Hatchback', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Abarth', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1566', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '31558', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': '595', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'ZFABF13H4NJF76412', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '95900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '76412', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46601560,Y,N,Y,Updated,Y,N,AUDI.Q5.45 TFSI Sport.2018.2000 CC.A/T.BROWN.BROWN.61779.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,Y,Y,BROWN,SUV,Audi,,N,2024-04-05T00:00:22.803Z,2024-04-05 00:00:00.0,Y,1033,NSC,False,nan,AUDI Q5,N,N,  2.0 L,PETROL,BROWN,N,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/WA1ZZZFY7J2204356,,1713,BROWN,46601560,UAWA1ZZZFY7J2204356-1,Y,,2024-07-02 01:30:31.0,,Y,Audi,N,N,61779,Q5,Q5,2018,2018,N,N,,5,17,5,,N,N,Y,,Y,N,,N,,,,Y,RETAIL,,WA1ZZZFY7J2204356,N,,,UAE,,,N,,https://ik.imagekit.io/ct2r6oxbcn/WA1ZZZFY7J2204356_0.jpg,A/T,,,BROWN,FABRIC,2024-07-02T20:00:20.459Z,N,AWD,,SUV,Used Car Dept. - Szr,104900,04356,,YES,BROWN,SUV,AUDI,Audi Q5,Q5,BROWN,N,True,4.7664442326024785,99900.0,SPECIAL OFFER,46601560,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Audi', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1713', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '61779', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Q5', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2018', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2018', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'WA1ZZZFY7J2204356', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '104900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '04356', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46576708,Y,,Y,Updated,Y,,AUDI.A3.S-LINE.2021.1400.A/T.BLUE.GRAY.46481 KMS.EXTENDED WARRANTY.,NXT Pre Owned Cars SZR,1,,Y,Available,,Y,BLUE,Saloon,Audi,,N,2024-02-27T16:00:17.594Z,2024-02-27 00:00:00.0,Y,7423,,False,nan,AUDI A3,N,N,  1.4 L,PETROL,GRAY,N,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/WAUZZZGY7MA101059,,1877,BLUE,46576708,UAWAUZZZGY7MA101059-2,Y,,2024-07-02 01:30:31.0,,Y,Audi,N,N,46481,A3,A3,2021,2021,Y,N,,4,17,5,,N,Y,Y,,Y,,,,,,,N,RETAIL,,WAUZZZGY7MA101059,Y,,,UAE,,,N,,https://ik.imagekit.io/ct2r6oxbcn/WAUZZZGY7MA101059_0.jpg,A/T,,,GRAY,FABRIC,2024-07-02T20:00:18.039Z,,AWD,,Sedan,NXT Pre Owned Cars SZR,114900,01059,,YES,BLUE,SALOON,AUDI,Audi A3,A3,GRAY,Y,True,8.70409051348999,104899.0,SPECIAL OFFER,46576708,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Audi', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1877', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '46481', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'A3', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'WAUZZZGY7MA101059', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GRAY', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '114900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '01059', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46638625,Y,,Y,Updated,Y,,Chery.TIGGO 7.7.2024.1600 CC.A/T.BLACK.RED.3207.OEM WARRANTY.01-MAR-2030.RETAIL,Used Car Dept. - Awir,1,,Y,Available,,Y,BLACK,SUV,Chery,,,2024-06-01T00:00:18.849Z,2024-06-01 00:00:00.0,Y,687,AWRNEW,False,nan,Chery Tiggo7,,,  1.6 L,PETROL,RED,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/LVVDD21B0RD703353,,1468,BLACK,46638625,UCLVVDD21B0RD703353-2,Y,,2024-07-02 01:30:31.0,,Y,Chery,N,,3207,TIGGO 7,Tiggo7,2024,2024,,Y,,4,17,5,,N,,Y,,Y,,,,,,,,RETAIL,,LVVDD21B0RD703353,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/LVVDD21B0RD703353_0.jpg,A/T,,,RED,FABRIC,2024-07-02T20:00:23.634Z,Y,4WD,,SUV,Used Car Dept. - Awir,89900,03353,01-MAR-2030,YES,BLACK,SUV,CHERY,Chery Tiggo7,TIGGO7,RED,Y,nan,nan,,nan,46638625,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Chery', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1468', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '3207', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Tiggo7', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'LVVDD21B0RD703353', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'RED', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '89900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '03353', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46597905,Y,,,Updated,Y,,Chevrolet.CAPTIVA.Premier.2023.1500 CC.A/T.SILVER.BLACK.26154.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Deira,1,,Y,Reserved,,Y,SILVER,SUV,Chevrolet,,Y,2024-04-16T00:00:21.273Z,2024-04-16 00:00:00.0,Y,5925,,False,nan,Chevrolet Captiva,,,  1.5 L,PETROL,BLACK,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/LZWADAGA3PB032725,,1125,SILVER,46597905,UCLZWADAGA3PB032725-2,Y,,2024-07-02 01:30:31.0,,,Chevrolet,N,,26154,CAPTIVA,Captiva,2023,2023,Y,,,5,18,7,,,Y,Y,,Y,Y,,,,,Y,,RETAIL,,LZWADAGA3PB032725,,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/LZWADAGA3PB032725_0.jpg,A/T,,,BLACK,FABRIC,2024-07-02T20:00:20.685Z,Y,2WD,,SUV,Used Car Dept. - Deira,68900,32725,,YES,SILVER,SUV,CHEVROLET,Chevrolet Captiva,CAPTIVA,BLACK,,nan,nan,,nan,46597905,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Chevrolet', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1125', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '26154', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Captiva', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'LZWADAGA3PB032725', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '68900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '32725', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46574666,Y,N,N,Updated,Y,N,Chevrolet.GROOVE.LS.2023.1500 CC.A/T.SILVER.BLACK.92.OEM WARRANTY.01-APR-2026.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,SILVER,SUV,Chevrolet,,N,2024-03-03T00:00:18.141Z,2024-03-02 00:00:00.0,Y,1033,NSC,False,nan,Chevrolet Groove,N,N,  1.5 L,PETROL,BLACK,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/LZWADAGA0PG016582,,1011,SILVER,46574666,UCLZWADAGA0PG016582-1,Y,,2024-07-02 01:30:31.0,,N,Chevrolet,N,N,92,GROOVE,Groove,2023,2023,N,N,,5,16,5,,,Y,Y,,Y,N,,N,,,,Y,RETAIL,,LZWADAGA0PG016582,N,,,GCC,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/LZWADAGA0PG016582_0.jpg,A/T,,,BLACK,FABRIC,2024-07-02T20:00:18.115Z,N,2WD,,Hatchback,Used Car Dept. - Szr,61900,16582,01-APR-2026,YES,SILVER,SUV,CHEVROLET,Chevrolet Groove,GROOVE,BLACK,Y,nan,nan,,nan,46574666,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Chevrolet', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1011', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '92', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Groove', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'LZWADAGA0PG016582', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '61900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '16582', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46594720,Y,N,Y,Updated,Y,N,GAC.GS8.GS8.2024.2000 CC.A/T.WHITE.BEIGE.20900.EXTENDED WARRANTY.25-JUN-2028.RETAIL,Used Car Dept. - Shj MBZ,1,,Y,Available,Y,Y,WHITE,SUV,Gac,,N,2024-03-31T00:00:21.776Z,2024-03-31 00:00:00.0,Y,2505,,False,nan,GAC Gs8,N,N,  2.0 L,PETROL,BEIGE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/LMGJU3G84R1015835,,2122,WHITE,46594720,UGLMGJU3G84R1015835-1,Y,,2024-07-02 01:30:32.0,,Y,Gac,N,Y,20900,GS8,Gs8,2024,2024,Y,Y,,5,16,7,,,Y,Y,,Y,Y,,N,,,,Y,RETAIL,,LMGJU3G84R1015835,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/LMGJU3G84R1015835_0.jpg,A/T,,,BEIGE,FABRIC,2024-07-02T20:00:20.281Z,Y,4WD,,SUV,Used Car Dept. - Shj MBZ,129900,15835,25-JUN-2028,YES,WHITE,SUV,GAC,Gac Gs8,GS8,BEIGE,Y,True,3.849114703618168,124900.0,SPECIAL OFFER,46594720,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Gac', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2122', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '20900', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Gs8', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'LMGJU3G84R1015835', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '129900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '15835', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
